ID,Title,Question,Top Answers,Score,Tags,Date
79437929,"working with nodegyp and c, is there a way to make a dependency on a particular library optional?","automatically optional too, simply by testing for the presence of the library, avoiding making the user pass arguments or define environment variables or the like. im working on making a raspberry pi project of mine, a project that depends on gpio, compatible with the raspberry pi 5. the raspberry pi 5, in general, has caused a lot of grief due to a new gpio chipset. having reached the point where id solved all of my own gpio issues, i had left to handle one library of someone elses in need of upgrade. i could, of course, just take my own fork of their project and go my own merry way now that i have working code, but id like to offer what ive done as a pull request. theres one thing now that could be a sticking point, however, which id like to avoid if possible. ive introduced a new dependency on the libgpiod library. im pretty sure the original author wouldnt want to deal with that. id like for this new code to compile on a raspberry pi 3 or 4 without libgpiod having been installed, but take full advantage of libgpiod if present. heres my binding.gyp file quottargetsquot quotvariablesquot quotdhtverbosequot quotfalsequot , quottargetnamequot quotnodedhtsensorquot, quotsourcesquot quotsrcbcm2835bcm2835.cquot, quotsrcnodedhtsensor.cppquot, quotsrcdhtsensor.cppquot, quotsrcutil.cppquot, quotsrcabstractgpio.cppquot, lt my code to handle gpio using either bcm2835 or libgpiod , quotincludedirsquot quotlt!node p quotrequirenodeaddonapi.includequotquot , quotdependenciesquot quotlt!node p quotrequirenodeaddonapi.gypquotquot , libraries lgpiod lt new dependency , quotdefinesquot napidisablecppexceptions , quotconditionsquot quotdhtverbosetruequot, quotdefinesquot quotverbosequot heres the start of my abstractgpio.cpp include quotabstractgpio.hquot include ltalgorithmgt include quotbcm2835bcm2835.hquot include ltfstreamgt include ltgpiod.hgt lt what to do here to make this optional? can nodegyp include ltregexgt conditionally create a symbol for ifndefing here? include ltstdio.hgt include ltstringgt my c skills are rusty at best. until now i hadnt touched my own c code for five years, and five years ago i hadnt touched c for well over a decade. nodegyp? ive merely followed examples and simple recipes at this point. the big trick is that consumers of this library will use this library via npm install nodedhtsensor. i dont want the user to have to worry about libgpiod unless theyre using a raspberry pi and have a good reason to install it. is there some combination of nodegyp options and perhaps, if needed, dummy libgpiod c stubs that wont interfere with the real libgpiod if present that can solve this problem for me? update heres a somewhat, but not fully satisfactory solution, which requires a user to install the module like this npm install nodedhtsensor uselibgpiodtrue ...if they need or want... this does work on a rpi 4 too to use libgpiod, allowing the standard installation without the extra parameter to impose no new library dependencies. quottargetsquot quotvariablesquot quotdhtverbosequot quotfalsequot, quotuselibgpiodquot quotfalsequot , quottargetnamequot quotnodedhtsensorquot, quotsourcesquot quotsrcbcm2835bcm2835.cquot, quotsrcnodedhtsensor.cppquot, quotsrcdhtsensor.cppquot, quotsrcutil.cppquot, quotsrcabstractgpio.cppquot, , quotincludedirsquot quotlt!node p quotrequirenodeaddonapi.includequotquot , quotdependenciesquot quotlt!node p quotrequirenodeaddonapi.gypquotquot , quotdefinesquot napidisablecppexceptions , quotconditionsquot quotdhtverbosetruequot, quotdefinesquot quotverbosequot , quotuselibgpiodtruequot, quotdefinesquot quotuselibgpiodquot , libraries lgpiod what id really like to do, however, if its at all possible, is to replace quotuselibgpiodtruequot with something automatic, the moral equivalent of quotavailablelibgpiodquot or quotexistsusrincludegpiod.hquot, in case any such nodegyp capability exists which simply cant be easily found in the documentation.",,0,c++;raspberry-pi;gpio;node-gyp;libgpiod,2025-02-13
79436899,trouble shooting when using picam2.capturearray to take picture and put them into ram,"i am using my raspberry pi to try to complete the task, which is taking a picture in, then use the function getangle to find the angle of reference of the blue dots in the picture. then, turing the survo motor to aim the angle. however when i run my program i got this error homerickydesktopmodule module6.py238 runtimewarning this channel is already gtin use, continuing anyway. use gpio.setwarningsfalse to disable warnings. gpio.setuppwmpin, gpio.out create pwm instance for pin w freqency 00740.899633954 2414 info camera cameramanager.cpp327 libcamera v0.4.05083cb8101 00740.926652928 2435 warn rpisdn sdn.cpp40 using legacy sdn tuning please consider moving sdn inside rpi.denoise 00740.929008930 2435 info rpi vc4.cpp447 registered camera basesoci2c0muxi2c1ov564736 to unicam device devmedia2 and isp device devmedia0 00740.929134722 2435 info rpi pipelinebase.cpp1121 using configuration file usrsharelibcamerapipelinerpivc4rpiapps.yaml i modified my code to be this from picamera2 import picamera2 import cv2 import numpy as np import time import math import argparse import rpi.gpio as gpio gpio.setmodegpio.board pwmpin 32 define pin, frequency and duty cycle freq 50 dutycycle 7.5 90 degrees at first values 0 100 represents 4, 27 deg gpio.setuppwmpin, gpio.out create pwm instance for pin w freqency pwm gpio.pwmpwmpin, freq picam2 picamera2 parserargparse.argumentparserdescriptionquotlower and upper bound for tryingquot parser.addargumenttim,default10,helpquotlength of time to runquot parser.addargumentdelay,default0.5,helpquottime between image capturesquot parser.addargumentdebug,actionstoretrue,defaultfalse,helpquotdebug modequot argsparser.parseargs def getdutydirection duty118direction 2.5 return duty def getangleimg,debug hsv cv2.cvtcolorimg, cv2.colorbgr2hsv mask cv2.inrangehsv, 90, 20, 130, 110, 255, 255 cv2.imwritemasked.jpg, mask m cv2.momentsmask cx intmquotm10quot mquotm00quot cy intmquotm01quot mquotm00quot if mm000 angle360 printno center of mass found else img2img.copy img2 cv2.circleimg2, cx,cy, 5, 0,0,255, 2 red circle placed on the center of mass cv2.imwritecenterofmass.jpg, img2 angle180math.pimath.atancx0.5img.shape1img.shape0cy calculate angle of reference printfangle in degree angle0.2f if debug true printfcenter of masscx,cy cv2.imshowquotmaskedquot,mask cv2.imshowquotcenterofmassquot,img2 cv2.waitkey1000 cv2.destroyallwindows return angle starttimetime.time nowtimetime.time while nowtimestarttimeltargs.tim imgram picam2.capturearrayquotmainquot take picture into memory cv2.imshowquotpicturequot,imgram cv2.waitkey1000 cv2.destroyallwindows debugargs.debug imgtest cv2.imreadquotbluetape.jpgquot anglegetangleimgram,debug call function if 91 ltanglelt 91 realangle angle90 real angle from horizontal dutycyclegetdutyrealangle pwm.changedutycycledutycycle if debug true printfpwmdutycycle else pass nowtimetime.time time.sleepargs.delay you can see how i add a quotimshowquot in the while loop and a quotprintno center of mass foundquot in the function getangle. i would expect the picture to show up for a second and the screen printing the message of quotno center of mass foundquot cause i just take a picture of the walls and there are no blue dots in the picture. strange enough, it does not print out anything, and no pictures shows up. also, it does not automatically end for after 10s.","resolved, forget to put picam2.start. it should be placed in at the start of the while loop.",0,python;raspberry-pi;picamera,2025-02-13
79435669,bluetooth bluez pairing agent working fine in python but not using dotnet and tmds.dbus,"using a raspberry pi zero 2w, with ubuntu bookworm lite, i have 2 programs, one in python and one in c. they both do the same thing i switch between one and the other for testing implement an agent for bluez and register itself through dbus and handle the pairing functions. the python version properly receives the requestconfirmation call and display the passkey. when the c version is running, there is a dbus error stating that method quotrequestconfirmationquot with signature quotouquot on interface quotorg.bluez.agent1quot doesnt exist. versions debian gnulinux 12 bookworm kernel linux 6.6.51rptrpiv8 arm64 dotnet 9 with tmds.dbus v0.21.2 built on windows for target linux 64 python 3.11.2 bluez 5.66 note both apps are started with sudo to get access to the system dbus here are the 2 implementations the python version !usrbinenv python3 import dbus import dbus.exceptions import dbus.mainloop.glib import dbus.service from gi.repository import glib agentpath quotcomkevinisabellegamepadagentquot class agentdbus.service.object agentinterface quotorg.bluez.agent1quot def initself, bus, pathagentpath dbus.service.object.initself, bus, path dbus.service.methodagentinterface, insignaturequotquot, outsignaturequotquot def releaseself printquotagent releasedquot dbus.service.methodagentinterface, insignaturequotoquot, outsignaturequotuquot def requestpasskeyself, device not used in justworks return a dummy passkey. printquotrequestpasskey for devicequot, device return dbus.uint320 dbus.service.methodagentinterface, insignaturequotouquot, outsignaturequotquot def displaypasskeyself, device, passkey no display needed for justworks. printquotdisplaypasskey for devicequot, device, passkey dbus.service.methodagentinterface, insignaturequotouquot, outsignaturequotquot def requestconfirmationself, device, passkey printquotautoconfirming pairing for devicequot, device, quotwith passkeyquot, passkey simply return without raising an exception. return dbus.service.methodagentinterface, insignaturequotoquot, outsignaturequotsquot def requestpincodeself, device return a dummy pin if requested. printquotrequestpincode for devicequot, device return quot0000quot dbus.service.methodagentinterface, insignaturequotoquot, outsignaturequotquot def requestauthorizationself, device autoauthorize pairing. printquotrequestauthorization for devicequot, device return add the missing method dbus.service.methodagentinterface, insignaturequotosquot, outsignaturequotquot def authorizeserviceself, device, uuid printquotauthorizeservice called for device and service uuid quot.formatdevice, uuid autoauthorize the service request. return def registeragentbus, capabilityquotkeyboarddisplayquot try manager dbus.interface bus.getobjectquotorg.bluezquot, quotorgbluezquot, quotorg.bluez.agentmanager1quot manager.registeragentagentpath, capability manager.requestdefaultagentagentpath printquotagent registered as default with capabilityquot.formatcapability except exception as e printquotfailed to register agentquot, e def main printquotstarting pairing agent...quot dbus.mainloop.glib.dbusgmainloopsetasdefaulttrue bus dbus.systembus register our displayyesno pairing agent agent agentbus registeragentbus, quotkeyboarddisplayquot enable adapter pairing and discovery if not already enabled try adapter bus.getobjectquotorg.bluezquot, quotorgbluezhci0quot propsiface dbus.interfaceadapter, quotorg.freedesktop.dbus.propertiesquot propsiface.setquotorg.bluez.adapter1quot, quotpoweredquot, dbus.booleantrue propsiface.setquotorg.bluez.adapter1quot, quotdiscoverablequot, dbus.booleantrue propsiface.setquotorg.bluez.adapter1quot, quotpairablequot, dbus.booleantrue try propsiface.setquotorg.bluez.adapter1quot, quotminconnectionintervalquot, dbus.uint166 7.5ms propsiface.setquotorg.bluez.adapter1quot, quotmaxconnectionintervalquot, dbus.uint1616 20ms propsiface.setquotorg.bluez.adapter1quot, quotconnectionlatencyquot, dbus.uint160 propsiface.setquotorg.bluez.adapter1quot, quotsupervisiontimeoutquot, dbus.uint16500 5s except exception as e printquotwarning could not set connection parametersquot, e printquotadapter set to powered, discoverable, and pairablequot except exception as e printquoterror setting adapter propertiesquot, e loop glib.mainloop printquotrunning main loopquot loop.run if name quotmainquot main the c version using tmds.dbus namespace agentonly define the dbus interfaces dbusinterfacequotorg.bluez.agent1quot public interface iagent1 idbusobject called when the agent is unregistered. task releaseasync called to request a numeric passkey for pairing. returns a uint between 0 and 999999. taskltuintgt requestpasskeyasyncobjectpath device called to display a passkey expects a uint passkey. task displaypasskeyasyncobjectpath device, uint passkey called to request confirmation of a passkey. here, we expect the passkey to be passed as a string, matching the python quotosquot signature. task requestconfirmationasyncobjectpath device, uint passkey called to request a pin code returns a string pin. taskltstringgt requestpincodeasyncobjectpath device called to request authorization for pairing. task requestauthorizationasyncobjectpath device called to authorize a service request takes a device and a service uuid. task authorizeserviceasyncobjectpath device, string uuid task cancelasync for agent registration dbusinterfacequotorg.bluez.agentmanager1quot public interface iagentmanager1 idbusobject task registeragentasyncobjectpath agentpath, string capability task requestdefaultagentasyncobjectpath agentpath dbusinterfacequotorg.bluez.adapter1quot public interface iadapter1 idbusobject task setasyncstring propertyname, object value implement the service classes agent for pairing dbusinterfacequotorg.bluez.agent1quot public class agent1 iagent1 public objectpath objectpath get public agent1objectpath path objectpath path public task releaseasync console.writelinequotagent releasedquot return task.completedtask public taskltstringgt requestpincodeasyncobjectpath device console.writelinequotrequesting pin code for device quot device return task.fromresultquot0000quot public task displaypincodeasyncobjectpath device, string pincode console.writelinequotdisplaying pin code for device quot device quot pin quot pincode return task.completedtask public taskltuintgt requestpasskeyasyncobjectpath device console.writelinequotrequesting passkey for device quot device return task.fromresultuint123456 public task displaypasskeyasyncobjectpath device, uint passkey console.writelinequotdisplaying passkey for device quot device quot passkey quot passkey return task.completedtask public task requestconfirmationasyncobjectpath device, uint passkey console.writelinequotrequesting confirmation for device quot device quot passkey quot passkey return task.completedtask public task requestauthorizationasyncobjectpath device console.writelinequotrequesting authorization for device quot device return task.completedtask public task authorizeserviceasyncobjectpath device, string uuid console.writelinequotauthorizing service for device quot device quot uuid quot uuid return task.completedtask public task cancelasync console.writelinequotagent request cancelledquot return task.completedtask main program and registration helpers public class program static async task mainstring args console.writelinequotstarting bluez agent...quot var connection new connectionaddress.system await connection.connectasync var agent new agent1new objectpathquotcomkevinisabelleagentquot var capability quotkeyboarddisplayquot await connection.registerobjectasyncagent if args.length gt 0 ampamp args0 quotregisterquot var agentmanager connection.createproxyltiagentmanager1gtquotorg.bluezquot, new objectpathquotorgbluezquot await agentmanager.registeragentasyncagent.objectpath, capability console.writelinequotagent registered with capability quot capability await task.delay1000 await agentmanager.requestdefaultagentasyncagent.objectpath console.writelinequotagent registered as default with capability capabilityquot try var adapterprops connection.createproxyltiadapter1gtquotorg.bluezquot, new objectpathquotorgbluezhci0quot await adapterprops.setasyncquotpoweredquot, true await adapterprops.setasyncquotdiscoverablequot, true await adapterprops.setasyncquotpairablequot, true console.writelinequotadapter set to powered, discoverable, and pairablequot catch exception ex console.writelinequoterror setting adapter properties quot ex.message throw run forever await task.delay1 things i have already checked various types for the uint passkey tried with int, string, ushort, but uint is what is specified in the doc and the error also tells me the proper signature is quotouquot objectpath, uint32 tried creating a simple dbus receiver and sender in c to confirm that i can in fact receive calls in my c dbus code. this works fine. confirmed the agent is properly registered as the default agent looking at dbus messages. tried to introspect the agent using dbusintrospect but it seems this interface is not available outside of bluez because i get the same quotno resultquot whether i use the python agent or the c agent. always the same, the python one is ok, but the c one gets a complain from dbus that the method doesnt exists. here is my dbus logs for the particular error cal 1.25990gt1.273 comkevinisabelleagent org.bluez.agent1.requestconfirmation ou orgbluezhci0devb0a460e78852 262106 err 1.2738gt1.25990 org.freedesktop.dbus.error.unknownmethod s method quotrequestconfirmationquot with signature quotouquot on interface quotorg.bluez.agent1quot doesnt exist and also here is the log when my agent starts and gets registered to bluez sig org.freedesktop.dbus4gt1.277 orgfreedesktopdbus org.freedesktop.dbus.namelost s 1.277 cal 1.2781gtorg.freedesktop.dbus orgfreedesktopdbus org.freedesktop.dbus.hello ret org.freedesktop.dbus1gt1.2781 s 1.278 sig org.freedesktop.dbus511gt orgfreedesktopdbus org.freedesktop.dbus.nameownerchanged sss 1.278 1.278 sig org.freedesktop.dbus2gt1.278 orgfreedesktopdbus org.freedesktop.dbus.nameacquired s 1.278 cal 1.2782gtorg.bluez orgbluez org.bluez.agentmanager1.registeragent os comkevinisabelleagent keyboarddisplay cal 1.25993gtorg.freedesktop.dbus orgfreedesktopdbus org.freedesktop.dbus.addmatch s typesignal,senderorg.freedesktop.dbus,pathorgfreedesktopdbus,interfaceorg.freedesktop.dbus,membernameownerchanged,arg01.278 ret org.freedesktop.dbus28gt1.25993 ret 1.25994gt1.2782 sig 1.25995gt orgbluezhci0 org.freedesktop.dbus.properties.propertieschanged sasvas org.bluez.adapter1 pairable true cal 1.2783gtorg.bluez orgbluez org.bluez.agentmanager1.requestdefaultagent o comkevinisabelleagent ret 1.25996gt1.2783 cal 1.2784gtorg.bluez orgbluezhci0 org.freedesktop.dbus.properties.set ssv org.bluez.adapter1 powered true ret 1.25997gt1.2784 cal 1.2785gtorg.bluez orgbluezhci0 org.freedesktop.dbus.properties.set ssv org.bluez.adapter1 discoverable true ret 1.25998gt1.2785 cal 1.2786gtorg.bluez orgbluezhci0 org.freedesktop.dbus.properties.set ssv org.bluez.adapter1 pairable true sig 1.25999gt orgbluezhci0 org.freedesktop.dbus.properties.propertieschanged sasvas org.bluez.adapter1 discoverable true ret 1.259100gt1.2786 small testing program small program to validate the send and receive c features. i start the server in one console, then the client on another. dbus and logs confims all communication is working fine cal 1.382gtorg.example.helloservice comkevinisabellehello com.kevinisabelle.hello.sayhello ou orgbluezhci0devb0a460e78852 123456 ret 1.373gt1.382 s hello, orgbluezhci0devb0a460e78852! with passkey 123456 source code using tmds.dbus dbusinterfacequotcom.kevinisabelle.helloquot public interface ihello idbusobject taskltstringgt sayhelloasyncobjectpath name, uint passkey public class helloservice ihello set the object path where this service is available. public objectpath objectpath get new objectpathquotcomkevinisabellehelloquot public taskltstringgt sayhelloasyncobjectpath name, uint passkey console.writelinequothello called with name quot name quot passkey quot passkey return task.fromresultquothello, name! with passkey passkeyquot public class program public static async task mainstring args var isserver args.length gt 0 ampamp args0 quotserverquot if isserver await makeserver else await makeclient private static async task makeserver connect to the session bus. var connection new connectionaddress.system await connection.connectasync create and register the service object. var helloservice new helloservice await connection.registerobjectasynchelloservice var agent new testagent await connection.registerobjectasyncagent request a wellknown bus name. var servicename quotorg.example.helloservicequot await connection.registerserviceasyncservicename console.writelinequotservice is running. press ctrlc to exit.quot await task.delay1 keep the service alive. private static async task makeclient connect to the session bus. var connection new connectionaddress.system await connection.connectasync create a proxy to the service object. var hello connection.createproxyltihellogtquotorg.example.helloservicequot, new objectpathquotcomkevinisabellehelloquot call the remote method. var response await hello.sayhelloasyncnew objectpathquotorgbluezhci0devb0a460e78852quot, 123456 console.writelinequotsay hello called quot response","according to multiple research, it seems bluez is very flimsy with anything other than pythondbus. the same problem i got from using tmds.dbus on c was present when using pythons dbusnext. using pythondbus works flawlessly. if someone is an expert on bluezs internal, id be glad to know what makes it less collaborative with other dbus clients. i checked the bluez source code, but couldnt find anything that might cause these problems.",0,c#;raspberry-pi;bluetooth-lowenergy;dbus;bluez,2025-02-13
79434750,cloudinit per device configuration,"i have a question about using cloud init for per device configurations. i am wanting to use this with a fleet of raspberry pi cm5s. right now i can download a distro for the raspberrypi e.g., ubuntu24.04.1preinstalledserverarm64raspi.img and i can mount that image on my mac and edits the userdata file in the systemboot volume. i can then flash that changed image to a cm5 and i am off and running. but if i need to make a change that is unique to each cm5, i need to open the userdata file, make my changes, and the flash that new version. rinse and repeat for each cm5. now, if you are doing this for a few cm5s, something like 110, that is doable. but i have a much larger need. i know i can setup a source so that it will pull the userdata configuration file from an http server. but what i do not know how to do is to hand out specific changes per cm5. is there a way to use some sort of token to say, the config file x goes to cm5.1 and config file y goes to cm5.2. or is this not possible?",,0,ubuntu;raspberry-pi;cloud;cloud-init;flashing,2025-02-13
79432838,"numpy 2.0.2 installation fails on raspberry pi 4b running osmc, python 3.9.2","im trying to install numpy 2.0.2 on a raspberry pi 4b running osmc and python 3.9.2. pip tries to compile numpy locally, and fails. i cant get past this error, and i also failed upgrading python hoping a newer python and numpy will circumvent the issue. any suggestions? error message runtime dependency python found no tried pkgconfig, pkgconfig and sysconfig ..meson.build4112 error python dependency not found full log in pastebin the installation folder thats supposed to contain the meson build log tmppipinstallph6xune8 doesnt exist cd tmppipinstallph6xune8 bash cd tmppipinstallph6xune8 no such file or directory setup details hw raspberry pi 4 model b rev 1.4 os prettynamequotopen source media centerquot namequotosmcquot versionquotoctober 2024quot versionidquot2024.101quot python python 3.9.2 pip 25.0.1 running in a virtual environment things i tried updating tools pip, setuptools, wheel updating compilers and dependencies cc, gcc, softwarepropertiescommon, buildessential, pkgconfig upgrading python so i get a newer version of numpy failed... apt doesnt accept deadsnakes repo due to security issues, building from source also failed",,1,python;numpy;raspberry-pi,2025-02-12
79424763,docker error quotexec usrbinmake exec format errorquot when building for host linuxamd64 on different platform when specifying host platform,"i am struggling to get a repo compiling with docker. i have not made any changes to the source code yet and am just trying to build the master. but i am struggling to build it according to instructions in the repository nickelmenu according to instructions the source code is to be compiled with docker with docker run volumequotpwdpwdquot userquotid userid groupquot workdirquotpwdquot envhome entrypointmake rm it ghcr.iopgaskinnickeltc1.0 all koboroot first i am getting a warning and error saying warning the requested images platform linuxamd64 does not match the detected host platform linuxarm64v8 and no specific platform was requested exec usrbinmake exec format error so i have searched around and found that i need to specify the platform if having different platform architecture on the host. i am trying to run this on a raspi linuxarm64v8 ? but the host is linuxamd64 for image ghcr.iopgaskinnickeltc1.0. so i have tried sudo dockerdefaultplatformquotlinuxamd64quot docker run volumequotpwdpwdquot userquotid userid groupquot workdirquotpwdquot envhome entrypointmake rm it ghcr.iopgaskinnickeltc1.0 all koboroot the warning is now removed but i still get the error exec usrbinmake exec format error i would appreciate if anyone could give me some directions since i am out of ideas. i am using docker version 27.5.1, build 9f9e405 thank you!","the issue is that your hardware where you run docker is based on arm, while the docker image that youre using is based on amd64 aka quotintelquot, aka quotx8664quot. you will have to build your own image, which is explained here, but also note that quotthis crosstoolchain has only been tested on x8664quot.",0,docker;raspberry-pi,2025-02-09
79424582,how to set keyframe interval rpi camera with gstreamer,"we are getting h264 video from rpi camera, but could not set keyframe interval. is there a way? this is our command libcameravid t 0 inline bitrate 2000000 width 1920 height 1080 framerate 30 profile baseline o camera 0 gstlaunch1.0 v fdsrc ! h264parse ! avdech264 ! videoconvert ! textoverlay textquotcamquot halignmentleft valignmentbottom fontdescquotsans, 16quot ! clockoverlay halignmentright valignmenttop fontdescquotsans, 16quot timeformatquotymd hmsquot ! videoconvert ! x264enc bitrate2000 speedpresetultrafast tunezerolatency ! rtph264pay configinterval1 pt96 ! udpsink host127.0.0.1 port5000",you would use keyintmax property of x264enc such as ... ! x264enc keyintmax30 ... for having at least a key frame each 30 frames.,0,raspberry-pi;gstreamer;h.264;libcamera,2025-02-09
79424222,connecting to ios with bluez only gets the gatt profiles if ios is the one initiating the connection,"im on bluez 5.66 using a raspberry pi w an external bluetooth adapter. ive paired my iphone to the pi and the connection is all good. after disconnecting, ifi connect from my iphone to the pi, and watch using bluetoothctl, all the proper gatt services come in like 7905f431b5ce4e99a40f4b1e122d00d0 for ancs. however when reconnecting from the pi using bluetoothctl, the gatt services dont come in. the log doesnt show any errors, i just get no gatt services. has anyone faced this?",,0,iphone;raspberry-pi;bluetooth-lowenergy;bluez;gatt,2025-02-09
79422591,quotimporterror the requests library is not installed from please install the requests package to use the requests transport.quot but it should,"as a personal project, im trying to set up google home on a raspberry pi. fresh install of the most recent 64 bit raspberry pi os, following the instructions at stuck on step 7. when i run this command replacing the json placeholder env googleoauthlibtool clientsecrets quotjsonfilepathquot scope save headless i get this error full traceback below importerror the requests library is not installed from please install the requests package to use the requests transport. i run quotpip install requests breaksystempackagesquot the switches are my attempt to overcome another error about an quotexternallymanagedenvironmentquot, but it tells me that all the requirements are already met. this is true whether or not im in the env environment. full traceback traceback most recent call last file quothomexxxenvlibpython3.11sitepackagesgoogleauthtransportrequests.pyquot, line 26, in ltmodulegt import xxx file quothomexxxenvlibpython3.11sitepackagesrequestsinit.pyquot, line 43, in ltmodulegt import urllib3 file quothomexxxenvlibpython3.11sitepackagesurllib3init.pyquot, line 8, in ltmodulegt from .connectionpool import file quothomexxxenvlibpython3.11sitepackagesurllib3connectionpool.pyquot, line 29, in ltmodulegt from .connection import file quothomexxxenvlibpython3.11sitepackagesurllib3connection.pyquot, line 39, in ltmodulegt from .util.ssl import file quothomexxxenvlibpython3.11sitepackagesurllib3utilinit.pyquot, line 3, in ltmodulegt from .connection import isconnectiondropped file quothomexxxenvlibpython3.11sitepackagesurllib3utilconnection.pyquot, line 3, in ltmodulegt from .wait import waitforread file quothomexxxenvlibpython3.11sitepackagesurllib3utilwait.pyquot, line 1, in ltmodulegt from .selectors import file quothomexxxenvlibpython3.11sitepackagesurllib3utilselectors.pyquot, line 14, in ltmodulegt from collections import namedtuple, mapping importerror cannot import name mapping from collections usrlibpython3.11collectionsinit.py the above exception was the direct cause of the following exception traceback most recent call last file quothomexxxenvbingoogleoauthlibtoolquot, line 5, in ltmodulegt from googleauthoauthlib.tool.main import main file quothomexxxenvlibpython3.11sitepackagesgoogleauthoauthlibinit.pyquot, line 21, in ltmodulegt from .interactive import getusercredentials file quothomexxxenvlibpython3.11sitepackagesgoogleauthoauthlibinteractive.pyquot, line 27, in ltmodulegt import googleauthoauthlib.flow file quothomexxxenvlibpython3.11sitepackagesgoogleauthoauthlibflow.pyquot, line 65, in ltmodulegt import google.auth.transport.requests file quothomexxxenvlibpython3.11sitepackagesgoogleauthtransportrequests.pyquot, line 28, in ltmodulegt raise importerror importerror the requests library is not installed from please install the requests package to use the requests transport. tried to run env googleoauthlibtool clientsecrets quotjsonfilepathquot scope save headless expected to see please go to this url enter the authorization code",your real error is quotimporterror cannot import name mapping from collectionsquot. the error means that you use code intended for python up to 3.9 but not for 3.10 as in 3.10 mapping was moved to subpackage collections.abc. the bottom line is use python 3.9.,0,python-3.x;linux;pip;command-line;raspberry-pi,2025-02-08
79421436,visual studio code freezes after executing program in python,"i have been working with vs code in raspdebian to program in python with no issues since last year. however, today i have launched vs code again and when i execute the same program code i get the follwing message when this window appears, the program is still executing, however i am not able to play with the terminal, for example, to check the logs, which i need for debugging purposes. i am launching the program using the button quotrun python in dedicated terminalquot. i am using a virtual environment, of course. the only thing i have done today was updating raspdebian with latest updates. i have disabled pylance. also i have uninstall vs code and reinstalled it with no success. what could be wrong?. is there anyway i can check what the cause of this error is?.","i guess you are running this on raspberry pi 4 with 2gb right now? i did the same as you before, and it turned out that raspberry pi cannot handle quotheavy codequot. i also think some of the packages inside virtual environment are new and use more ram. i hope this helps. maybe writing a c version could potentially save more ram usage and result in more efficient code.",-1,python;linux;visual-studio-code;terminal;raspberry-pi,2025-02-07
79418131,what is proper code for nrf24lo1 data transmission between arduino and raspberry pi 4,"i have been trying to sent a hi message from my arduino uno to my raspberry pi4 .no matter what i do there will be some kind of error i will face each time , i tried different coding approaches .in some code the hi message will be sent but it wont be received by the raspberry pi. please provide the resources or then code . include ltspi.hgt include ltnrf24l01.hgt include ltrf24.hgt rf24 radio7, 8 const byte rxaddr6 quot00001quot void setup serial.begin9600 radio.begin if!radio.begin serial.printlnquothardware errorquot radio.setretries15, 15 radio.setchannel10 radio.openwritingpiperxaddr radio.stoplistening void loop const char text quothello worldquot bool x radio.writeamptext, sizeoftext ifx serial.printlnquotyesquot else serial.printlnquotnoquot delay1000 serial.printlnquotsent.quot to check whether the data is sent. this is my transmitter code and the output it is showing is hardware problem","if youre using the blavery library for the pi, adding self.spidev.maxspeedhz 4000000 below line 373 in the nrf24 library fixed this issue for me.",0,arduino;raspberry-pi;iot,2025-02-06
