source,texte
arduino automation chef2,"Habe mich geirrt.Was ich gemessen habe ist nur der Mittelwert.Die Spannung scheint gepulst zugeführt zu werden. Immer wenn der Nennstrom an der Spule erreicht ist, wird die Spannung kurz abgeschaltet.Durch die höhere Spannung wird der Nennstrom an der Wicklung aber schneller erreicht, was den Drehmomentzuwachs bedeutet."
arduino automation chef2,"Die Spannung scheint gepulst zugeführt zu werden. Immer wenn der Nennstrom an der Spule erreicht ist, wird die Spannung kurz abgeschaltet.Durch die höhere Spannung wird der Nennstrom an der Wicklung aber schneller erreicht, was den Drehmomentzuwachs bedeutet."
arduino automation chef2,Genau so ist es. Und dieses Steuerverhalten nennt man Stromregelung.Die Spannung wird immer nur so lange eingeschaltet damit sich aus der Einschaltdauer ein bestimmter Mittelwert des Stromes ergibt.
arduino automation chef2,vgs
arduino automation chef2,"@derbleibtgeheim,"
arduino automation chef2,Im englischen Teil des Forum müssen die Beiträge und Diskussionen in englischer Sprache verfasst werden.Deswegen wurde diese Diskussion in den deutschen Teil des Forums verschoben.mfg ein Moderator.
arduino automation chef2,"Vielen Dank fürs verschieben. Als es mir aufgefallen war, war es schon zu spät."
arduino automation chef2,Na dann habe ich ja mal wieder was dazu gelerntSehr gut. Ich dachte bei Stromregelung immer an eine Konstantstromquelle vor ner H-Brücke. Is ja doch ne anspruchsvollere Schaltung.
arduino automation chef2,"Whatever. Der DRV8825 scheint den Strom ja genau so zu regeln. Das mit dem TMC2209 werd ich trotzdem mal ausprobieren wegen dem Stallguard.Wäre nun interessant, ob der Treiber auch eine Rückmeldung an den uC geben kann wenn die Positionierung nicht erfolgreich war.Sonst komme ich um den Encoder trotzdem nicht herum."
arduino automation chef2,"Hier mal noch ein Bild aus dem CAD-Programm:Den Auslöser und einige andere Teile sind ausgeblendet, sonst erkennt man nix.17031879808257553349489940964471920×2560 703 KB170318802412786071859517647652491920×2560 762 KB170318806154553999997021520076981920×2560 698 KB"
arduino automation chef2,Ich dachte bei Stromregelung immer an eine Konstantstromquelle vor ner H-Brücke. Is ja doch ne anspruchsvollere Schaltung.
arduino automation chef2,"Wenn Du ein wenig genauer wissen willst, wie die Stromtreiber funktionieren: Vor längerer Zeit hatte ich mal ein Thema dazu aufgemacht. Tommy56 hat das dann zusammengefasst und auf seinemServer gehostet. Ist in der Tat etwas komplexer als es im ersten Moment aussieht.Bei den Stepraten, die Du da vorhast braucht es auch unbedingt Beschleunigungs- und Bremsrampen. Ist das in deinem Sketch vorgesehen?"
arduino automation chef2,Au Watte schrägwinklig geschossenes Handyfoto vom Bildschirm.Wiest du wie man direkte Screenshots auf dem PC macht?
arduino automation chef2,Jetzt musste zu den Bildern aber trotzdem noch was erklären.
arduino automation chef2,Man sieht einen Schrittmotor mit einer ziemlich langen Achse.An dem Ende der Achse das dem Schrittmotor gegenüberliegt ist ein hellgraues Bauteilwird das hellgraue Bauteil durch die Drehung der Schrittmotorachse vor/zurückbewegt?image1803×1104 285 KB
arduino automation chef2,Wo ist der Referenzsensor?
arduino automation chef2,750 rpm = 750 / 60 = 12.5 Umdrehungen pro Sekunde
arduino automation chef2,Die meisten Schrittmotoren haben 200 Vollschritte pro Umdrehungmacht dann 12.5 * 200 = 2500 Vollschritte pro Sekunde
arduino automation chef2,150 kHz = 150000 Hz = Schritte pro SekundeEin DRV8825 kann maximal 1/32 Microstepsdas macht dann2500 * 32 = 80000 Impulse pro Sekunde.Immer noch extrem hohe Frequenz für einen Arduino UnoUnd wenn ich das richtig verstehe dann fährt der Schrittmotor aus dem Stillstand an soll das bewegliche Teil verdammt schnell nach vorne bringen und auf den ca. 80 Millimetern auch wieder abbremsen.
arduino automation chef2,Wenn das bisher ohne Beschleunigung / Abbremsen gemacht wird wundert es mich gar nicht das das Schritte verloren genen.
arduino automation chef2,vgs
arduino automation chef2,"Okay, wo fangen wir an..."
arduino automation chef2,"Doch, ich weiß, wie man Screenshots macht. Das war eher eine Frage der Bequemlichkeit, weil ich auf dem Handy im Forum angemeldet war."
arduino automation chef2,"Wie gesagt, es sind einige Komponenten ausgeblendet, um die Einsicht zu erleichtern.Das Graue Teil wird nicht von diesem Schrittmotor bewegt, sondern von einem anderen. Der ist auf der Zeichnung nicht zu sehen. An der Hiwin-Führung (das rot/grüne Teil da) ist allerdings etwas angeschraubt, was bewegt wird und den Sensor beherbergt."
arduino automation chef2,"Die lange Motorwelle ist eigentlich ein Trapezgewinde. T3,5x2,4. Da es für das Modell nicht ausschlaggebend ist, hab ich einfach nur eine Welle modelliert."
arduino automation chef2,Der Referenz-Sensor ist auch nicht im Modell zu sehen. Er befindet sich vor dem Motor in dem braunen Teil. Ich male es mal im Bild ein.
arduino automation chef2,"Mit der Frequenzangabe habe ich mich ein wenig doof ausgedrückt. War auch ein Fehler. Es wären theorethisch 160.000.Ich muss den Pin ja high und danach auf low schalten. Der Treiber reagiert aber nur auf steigende Flanken, nicht auf fallende.Richtig, er läuft mit 1/32 Microstepping. Heißt ja nun, dass er 80.000 steigende und 80.000 fallende Flanken brauch."
arduino automation chef2,"Dazu kommt noch ein mills() - Timer zwischen den Takten.Über die Timer habe ich die Acceleration und die Drehzahlbegrenzung umgesetzt.... Der Sollwert der Zeit zwischen den Flanken wird im Loop immer weiter vermindert, bis die Maximale Drehzahl erreicht ist oder wieder abgebremst werden muss. Bei der Umsetzung hatte ich mich glaube ich an der Accelstepper lib orientiert."
arduino automation chef2,"Ich vermute, ohne Beschleunigungskontrolle würde der Stepper gar nicht beschleunigen."
arduino automation chef2,"750RPM sind auch nur der maximal zulässige Wert. Der wird nicht erreicht. Der Motor macht nur 17 1/2 Umdrehungen (42mm), danach muss er schon wieder stehen."
arduino automation chef2,"Da er es aber in knapp einer Sekunde schafft, sind die 750 RPM aber vielleicht gar nicht so abwegig. Wäre mal wieder eine Aufgabe fürs Speicheroszi."
arduino automation chef2,Kann man in diesem Forum per PN Videos verschicken? Dann könnte ich dir zeigen worum es geht. Darf es halt nur nicht öffentlich machen.
arduino automation chef2,Der rote Zylinder vor dem Motor ist der Endstopp für die Ref-Fahrt
arduino automation chef2,170319780911243671051813269221621920×2560 1010 KB
arduino automation chef2,"Mit der Frequenzangabe habe ich mich ein wenig doof ausgedrückt. War auch ein Fehler. Es wären theorethisch 160.000.Ich muss den Pin ja high und danach auf low schalten. Der Treiber reagiert aber nur auf steigende Flanken, nicht auf fallende.Richtig, er läuft mit 1/32 Microstepping. Heißt ja nun, dass er 80.000 steigende und 80.000 fallende Flanken brauch."
arduino automation chef2,"Ja und eine steigendeundeine fallende Flankezusammenergeben einen Wechsel(= eine Rechteck""welle"".)"
arduino automation chef2,Also nennen wir es die Wiederholfrequenz für das Umschalten HIGH-LOW muss 160 kHz sein damit sich einer Schrittfrequenz von 80 kHz ergibt.
arduino automation chef2,1 / 160000 = 6.25Mikrosekunden.Mit millis() = tausendstel Sekunden ist da schon lange nichts mehr.also kann das höchstes micros() sein aber nicht millis()
arduino automation chef2,Wenn ich mich recht entsinne dann wird micros() alle 4 µs  um 4 erhöht.Das würde heißen die Zeit beträgt entweder 4 µs oder 8µs.
arduino automation chef2,"Aus dem, dass du den Referenzsensor eingezeichnet hast weiß man jetzt wo der Referenzsensor sitzt. Ansonsten kann ich nur mutmaßen, dass auf der Trapezgewindespindel eine Mutter sitzt die etwas bewegt was da nicht dargestellt ist."
arduino automation chef2,Ich habe Referenzfahrten immer so programmiert: Fahre auf den Referenzsensor zu bis der Referenzsensor umschaltet. Dann fahre in langsamem Tempo wieder vom Referenzsensorherunterbis der Referenzsensorzurückschaltet und dieser Punkt an dem der Referenzsensorzurückschaltet wird als Referenzpunkt benutzt.
arduino automation chef2,"Diese Vorgehensweise ermöglicht, dass man mit hoher Geschwindigkeit zum Referenzsensor hinfährt und nur eineganz kurzeStrecke vom Referenzsensor mit kleiner Geschwindigkeit herunterfährt. Dadurch ist die Referenzfahrt schnell erledigt."
arduino automation chef2,vgs
arduino automation chef2,"Ja, wie gesagt, mit der Frequenz habe ich mich ungünstig ausgedrückt."
arduino automation chef2,Blockzitat1 / 160000 = 6.25Mikrosekunden.Mit millis() = tausendstel Sekunden ist da schon lange nichts mehr.also kann das höchstes micros() sein aber nicht millis()Wenn ich mich recht entsinne dann wird micros() alle 4 µs um 4 erhöht.Das würde heißen die Zeit beträgt entweder 4 µs oder 8µs.
arduino automation chef2,"Gutes Argument. Ich habe tatsächlich nur mills benutzt. Für die Beschleunigungssteuerung erfüllt es aber seinen Zweck.Das werde ich ändern. Fraglich ist dabei, wie lange die ""If"" Bedingung mit Abfrage und Vergleich der beiden Zeitvariablen dauert."
arduino automation chef2,"BlockzitatAus dem, dass du den Referenzsensor eingezeichnet hast weiß man jetzt wo der Referenzsensor sitzt. Ansonsten kann ich nur mutmaßen, dass auf der Trapezgewindespindel eine Mutter sitzt die etwas bewegt was da nicht dargestellt ist."
arduino automation chef2,Als Referenzsensor wird dieser induktive Näherungssensor eingesetzt (kein kapazitiver) :https://www.reichelt.de/induktiver-naeherungssensor-0-6-mm-pnp-schliesser-dwad-603-m4-p151417.html?PROVID=2788&gclid=Cj0KCQiA4Y-sBhC6ARIsAGXF1g4e-x1A0yqZ-Xyi3o_RdKkdZlkkELe-H38O3vM4Lt2UrSm2fnEprgsaAr2MEALw_wcB&&r=1
arduino automation chef2,BlockzitatIch habe Referenzfahrten immer so programmiert: Fahre auf den Referenzsensor zu bis der Referenzsensor umschaltet. Dann fahre in langsamem Tempo wieder vom Referenzsensorherunterbis der Referenzsensorzurückschaltet und dieser Punkt an dem der Referenzsensorzurückschaltet wird als Referenzpunkt benutzt.
arduino automation chef2,"Jup. So ähnlich funktioniert das erste Homing, wenn man die Maschine anschaltet.Während der Produktion dauert das aber zu lange."
arduino automation chef2,Die Maschine ist ein Halbautomat zum verarbeiten von Crimpkontakten.
arduino automation chef2,"Das Teil da ist die Abisoliereinheit. Das Kabel berührt einen Sensor. Der Sensor muss augenblicklich zurückfahren, da vorn in der Einheit 2 V-Messer sitzen, die die Isolierung  der Litze einschneiden und durch die Bewegung des Schwenkarmes abziehen.Würde der Sensor in Position bleiben, würden die V-Messer ihn zerschneiden."
arduino automation chef2,Irgendwie klappt das mit den Zitaten nicht richtig
arduino automation chef2,OK. Es gibt sehr eng gesteckte und präzise einzuhaltende Zeitabläufe.Dieses präzise Zeiten einhalten / sofortiges reagieren erfordert den Schrittmotor mit größtmöglicher Beschleunigung zu fahren.
arduino automation chef2,Dabei treten durch Verschmutzungen = Spindelmutter lässt sich schwerer bewegen Schrittverluste auf.   Das soll durch einen Encoder detektiert werden.
arduino automation chef2,Da das ganze eine Produktionsmaschine ist würde ich jetzt ernsthaft darüber nachdenken statt eines 20 Euro Arduinos 16 MHz einen 45 Euro Teensy 4.0 600 MHz zu nehmen. Das sind doch keine Kosten! Du bastelst eine Stunde an der Arduino-Software rum kostet den Chef mehr.
arduino automation chef2,"Und ich würde sogar noch über etwas zweites nachdenken:Änderung der Mechanik so das man einen kräftigeren Schrittmotor verwenden kann.Es mag sein, dass das dann gleich tausende Euro sind. Das würde ich eben dem gegenüberstellen was für Kosten entstehen wenn ein gewisser Prozentsatz Ausschuss produziert wird."
arduino automation chef2,Bei einer Amortisationszeit von Monaten wäre das für mich überhaupt keine Frage diese Investition zu tätigen.
arduino automation chef2,"Wenn ich das jetzt wirklich im Detail verstehen können soll, dann müsstest du ein Video und jede Menge ergänzende Erklärung posten.Das geht auch in PM-Nachrichten. Das würde ich aber selbst wenn es eine PM-Nachricht ist mit dem Chef absprechen."
arduino automation chef2,vgs
arduino automation chef2,Gute Zusammenfassung.
arduino automation chef2,"Die Verschmutzungen treten nicht mal an der Spindelmutter auf, sondern einfach durch herumliegende Isolationsreste. Diese werden dann beim Verfahren irgendwo eingeklemmt. Im Prozess wird das ganze Teil zwar automatisch mit Druckluft gespült aber das begünstigt nur, dass sich die Isolationsreste an anderen Stellen in der Führung festsetzen.Deshalb wäre ein größerer Motor nur bedingt eine Abhilfe. Auch der kann die Verschmutzung nicht auf 0 komprimieren."
arduino automation chef2,BlockzitatDa das ganze eine Produktionsmaschine ist würde ich jetzt ernsthaft darüber nachdenken statt eines 20 Euro Arduinos 16 MHz einen 45 Euro Teensy 4.0 600 MHz zu nehmen. Das sind doch keine Kosten! Du bastelst eine Stunde an der Arduino-Software rum kostet den Chef mehr..
arduino automation chef2,"Tatsächlich is es nur ein SMD Atmega für 2€. Die Platine hatte ich herstellen lassen und hab sie bestückt, samt Treiber, Spannungsregler usw.Jeder Schrittmotor hat seinen eigenen uC.In meiner grenzenlosen Ignoranz dachte ich, das reicht auf jeden Fall. Theoretisch tut es das ja. Bloß beim Encoder bin ich mir nicht sicher. Der Reiz an dem Ding mit dem Encoder ist ja, dass es eine Rückmeldung zur Steuerung geben kann, genauso wie ein Versuch des Freifahrens, bevor die Steuerung den Produktionsablauf stoppt.Im Orginal und im Ist-Zustand kann man halt munter weiter produzieren, bis man alles in Ausschuss verwandelt hat.Die uC interpretieren zur Zeit nur die Anweisungen der orginalen Steuerung und setzen sie in Step/Dir-Signale um.Geplant ist irgendwann, die Uralt-Steuerung durch einen Esp32 o.ä. mit HMI zu ersetzen."
arduino automation chef2,"BlockzitatWenn ich das jetzt wirklich im Detail verstehen können soll, dann müsstest du ein Video und jede Menge ergänzende Erklärung posten.Das geht auch in PM-Nachrichten. Das würde ich aber selbst wenn es eine PM-Nachricht ist mit dem Chef absprechen."
arduino automation chef2,"Ich löse diese Aufgabe privat, weil ich Freude an sowas habe und auf Arbeit noch anderen Kram machen muss.Das einzige Slow-Motion Video was ich vom orginalen Bewegungsablauf habe, ist allerdings in der Firma gedreht. Deshalb möchte ich es nicht online stellen. Hab auch versucht, es dir zu senden. Allerdings ist das Dateiformat nicht erlaubt."
arduino automation chef2,Allerdings ist das Dateiformat nicht erlaubt.
arduino automation chef2,Meistens reicht es ein .txt anzuhängen...
arduino automation chef2,Hm... :
arduino automation chef2,"Die Verschmutzungen treten nicht mal an der Spindelmutter auf, sondern einfach durch herumliegende Isolationsreste. Diese werden dann beim Verfahren irgendwo eingeklemmt. Im Prozess wird das ganze Teil zwar automatisch mit Druckluft gespült aber das begünstigt nur, dass sich die Isolationsreste an anderen Stellen in der Führung festsetzen."
arduino automation chef2,Die Schnipsel nicht wegpusten sondern wegsaugen ?
arduino automation chef2,BlockzitatDie Schnipsel nicht wegpusten sondern wegsaugen ?
arduino automation chef2,"Ist schon von Werk aus so gebaut.Über dem Trigger wird gepustet, unten wird abgesaugt."
arduino automation chef2,Related topics
arduino automation chef2,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino automation chef3,Sync 5 arduinos : master pour millis() ?
arduino automation chef3,"Salut tout le monde,mes excuses si j'ai manqué un topic où cette question serait déjà traitée mais je n'ai pas trouvé:"
arduino automation chef3,Je travaille sur un petit orchestre automatisé de marionnettes utilisant 5 arduinos.
arduino automation chef3,Chaque Arduino nano pilote un servo moteur pour faire bouger la marionnette et un lecteur audio  (DFPLayer mini MP3) qui envoie des sons sur certains mouvements.
arduino automation chef3,"Pour le côté multiâche, la fonction millis() s'est révélée beaucoup plus utile que delay()."
arduino automation chef3,En somme on définit un intervalle de temps et toute les X millisecondes on déclenche un mouvement et/ou un son.
arduino automation chef3,La question qui coince maintenant pour moi est :Comment synchroniser les 5 marionnettes pour qu'elles jouent ensemble ?  Par le port série ?
arduino automation chef3,"Et si cela marche, vaut-il mieux ajouter un arduino chef d'orchestre qui ne s'occupe que de la fonction millis() et d'envoyer des GO et STOP aux autres,ou un des 5 arduinos peut-il avoir ce rôle ?"
arduino automation chef3,Merci de votre aide !DT
arduino automation chef3,Bonjour DragosT
arduino automation chef3,Comment synchroniser les 5 marionnettes pour qu'elles jouent ensemble ? Par le port série ?
arduino automation chef3,"Je ferais ça avecun bus i2C. Un des Arduino serait le chef. Il n'est pas nécessaire qu'un Arduino ne fasse ""que"" le chef.Pour commander le servo, pas de problème, pour le son, quelle méthode emploies tu?"
arduino automation chef3,"Pour l'i2C, si tu veux un exemple..."
arduino automation chef3,"PS: je me pose la question, est-ce que les Nano sont entièrement autonomes, dans ce cas un simple TOP de synchro nécessiterai  qu'une simple liaison, au quel cas le bus i2C n'est pas nécessaire.Ou le maître envoie la position du servo ainsi que quelle son jouer?"
arduino automation chef3,Cordialementjpbbricole
arduino automation chef3,"Et si cela marche, vaut-il mieux ajouter un arduino chef d'orchestre qui ne s'occupe que de la fonction millis() et d'envoyer des GO et STOP aux autres,ou un des 5 arduinos peut-il avoir ce rôle ?"
arduino automation chef3,Les 2 solutions sont possibles c'est un choix en fonction de l'architecture de ton ensemble.
arduino automation chef3,"Par contre, une chose à prévoir, la synchronisation doit se faire relativement souvent.Les cartes Arduino sont fabriquée à bas coût. En conséquence de quoi l'horloge utilise un résonateur et non un quartz. Les ""bons"" résonateurs"" ont une dispersion en fréquence de l'ordre de ±0,5%. Cela fait 0,5s de décalage au bout de 1 minute 40s de jeu. C'est juste intolérable si les instruments se décalent aussi rapidement.Cela militerait donc pour un des éléments (ou un chef d'orchestre) qui donnerait le tempo en permanence. Ce peut être tout simplement une ligne qui envoie une impulsion pour donner le rythme aux autres."
arduino automation chef3,Tout dépend du niveau de synchronisation dont tu as besoin.Les solutions qui te sont ou te seront proposées conviendront peut-être.Je réponds sur le principe et sur des vraies synchronisations à partir de composants extérieurs.
arduino automation chef3,"Même si les quartz de deux oscillateurs étaient exactement à la même fréquence (c'est une vue de l'esprit) il y aurait toujours un glissement en phase, ne serait-ce que parce qu'il y a des petites différences de température entre les différentes cartes."
arduino automation chef3,Maintenir plusieurs horloges synchronisées est difficile à faire.
arduino automation chef3,Piloter les  microcontrôleurs avec une horloge commune est plus envisageable.
arduino automation chef3,Il faut savoir que les microcontrôleurs ont trois façons de gérer une horloge :
arduino automation chef3,Bien évidement cela oblige à avoir un oscillateur indépendant de 16 MHZ et bricoler les circuits imprimés des cartes.
arduino automation chef3,S'il s'agit de piloter un servo il y a peut-être une solution.Tout dépend du microcontroleur et du timer utilisé pour piloter les servos.Je donne juste une piste de réflexion.
arduino automation chef3,"Dans un atmega328p il existe un timer qui peut accepter une horloge externe.Je ne sais pas si c'est celui qui est utilisé par la bibliothèque ""servos"" et je ne sais pas si la bibliothèque servo l'accepterait."
arduino automation chef3,Enfin dernière solution chercher s'il n'existe pas des circuits intégrés qui puissent piloter des servos et regarder s'ils sont synchronisables aisément.CI spécialisés dans la commande de servo ou en PWM.La commande de servo est de la PWM de fréquence de récurence 50 Hz et de rapport cyclique bien précis.
arduino automation chef3,Dans un atmega328p il existe un timer qui peut accepter une horloge externe
arduino automation chef3,Les trois !
arduino automation chef3,"Pourquoi utiliser 5 Arduino pour piloter pas grand chose et se taper des ennuis pour tout synchroniser, plutôt une seule carte?"
arduino automation chef3,"Merci beaucoup jpbbricole, fdufnews, 68tjs et vileroi!"
arduino automation chef3,"Vos informations sont précieuses, claires et me mènent à une de ces deux options options:"
arduino automation chef3,"Utiliser un arduino nano (parce que j'en ai encore un) comme chef d'orchestre pour juste envoyer une série de TOP indexée (probalemen en boucle comme un séquenceur rythmique, module de 16 ou 32 pas par exemple) et chaque Arduino-esclave sélectionne le numéro qui le concerne pour ses opérations."
arduino automation chef3,Acheter ou tester un arduino méga pour faire le tout. Je n'en ai jamais essayé et ne sais pas si pour une 10ain de servo moteurs et 5 lecteurs audio ça va marcher.
arduino automation chef3,"Concenrnant la question de jppbricole sur le lecteur audio, c'est très imple parce que le DFPLayer min vient avec sabibliothéque de fonctions toutes prêtesIl faut en somme"
arduino automation chef3,"Un grand merci à vous et je peux, si ça vous intéresse, poster des mises à jour dans code quand j'aurai avancé."
arduino automation chef3,Bonne journéeDT
arduino automation chef3,Bonjour DragosT
arduino automation chef3,Acheter ou tester un arduino méga pour faire le tout. Je n'en ai jamais essayé et ne sais pas si pour une 10ain de servo moteurs et 5 lecteurs audio ça va marcher.
arduino automation chef3,"Le problème va être le nombre de ports série pour commander les DFPLAYER. Avec de modules de ce type,SC5W:on peut commander les MP3 à jouer simplement par des états logiques sur ses entrées IO0 à IO7 (Mode 0), dans cette configuration, plus de problème de nombre de pin, le Mega en as assez."
arduino automation chef3,Cordialementjpbbricole
arduino automation chef3,"Bonjourjpbbricoleet merci !Je prends note, j'ajoute à ma liste et posterai des résultats (qui prennent un peu de temps pour tout un tas de raisons)."
arduino automation chef3,Excellente jounée
arduino automation chef3,Bonjour DragosT
arduino automation chef3,"Encore quelques informations, pour la commande des servo, il y a lePCA9685 sur bus i2Ctu peux en avoir 64 cartes comme celle cice qui te fait 16 x 64 servo. pour seulement 2 fils (SCL SDA) sur l'Arduino, ce qui te permettrai d'avoir un ""petit"" Arduino."
arduino automation chef3,"Pour la solution avec bibliothèque pour les servo, la ""classique""Servo.hfonctionne en mode bloquant, c'est à dire que l'on attend qu'un servo aie terminé son déplacement pour faire fonctionner le suivant, pas le pied pour ton application. Avec la bibliothèqueVarSpeedServoon peut choisirattendre ou pas. et choisir la vitesse, également."
arduino automation chef3,"Sur ton idée de Nano séparés, ces Nano étaient indépendants au point de vue de quel mouvement/musique il devaient faire ou ils recevaient les ordres de mouvement/musique du chef?"
arduino automation chef3,Cordialementjpbbricole
arduino automation chef3,"Merci Jpbbricole,"
arduino automation chef3,Je ne connaissais pas et c'est clairement intéressant.
arduino automation chef3,"Pour l'instant, chaque Nano a  à chaque intervalle de temps décompté par millis().:"
arduino automation chef3,ça fonctionne bien individuellement. L'étape suivant est la synchronisation.
arduino automation chef3,"Merci, salutations !DT"
arduino automation chef3,This topic was automatically closed 180 days after the last reply. New replies are no longer allowed.
arduino automation chef3,Related topics
arduino automation chef3,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino automation chef4,Beginner coding for Automatic irrigation system
arduino automation chef4,Good afternoon everyone. Apologies for being a beginner here (coding).
arduino automation chef4,My project is as follows:
arduino automation chef4,"Ultimately a 16 zone plant watering system for my balcony plants. Reasons: I'm lazy, live in 40+ degrees heat, not so much time on my hands, not an experienced gardener, I love automation."
arduino automation chef4,"I work in automotive technical, auto electrician, have built some small bespoke electronics projects on occasion, but not coding, this is where my knowledge dies off."
arduino automation chef4,"I am looking through the online training etc, but also looking at other similar projects that vary vastly in the coding (which i get confused about). I am a ""learn on the job"" kind of guy."
arduino automation chef4,"I want to use Mega 2560 R3, Capacitance Soil Moisture Sensor, Relay Module (to run solenoids), ESP8266 wifi as I would like to get this online. I will run solenoids from the relays on their own power supply. I have a central pump for all."
arduino automation chef4,I will start with just one moisture sensor and 1 relay.
arduino automation chef4,I built the circuit oncircuito.ioand got the following code. I assume just some basic formality of a code.
arduino automation chef4,"1st step/question for me is some info about the code i attached. is it relevant, necessary."
arduino automation chef4,2nd step/question. How do i simply control the relay from the moisture sensor.
