source,texte
arduino logs7,"For long term data collection, be sure to execute the myFile.flush() command once every hour or day to update the file pointers, then you will not lose all the data if the power fails."
arduino logs7,PS: this is nonsense:
arduino logs7,delay(10);  // delay in between reads for stability
arduino logs7,You might also find it easier to usea different NMEA parser lib
arduino logs7,You might try assigning the SD's CS to D10 instead of D6.
arduino logs7,"I don't know if the OP is still here, but I'm trying to figure out how even the second sketch (no SD) works.  Is what's shown not the complete sketch? Where is softwareSerial set up?  Or does SerialTransfer do that for you?  Or is he using D0/D1 for both the incoming GPS data and the output to the serial monitor.  Can someone explain what's going on? I have no experience with serialTransfer, and can find no documentation on how to use it."
arduino logs7,"First off, Sorry for the flailing here was, trying to get proper reply formatting."
arduino logs7,"Hey there@ShermanP,The second script is a complete script. It didn't have softwareSerial set up because in that script it isn't doing anything with it. That second script works as I expected and receives the testStruct object and prints the s and lat elements being sent to it by the sub arduino. Also yes, these arduinos are connected between the 0 and 1 pins. The wiring setup for all 3 scripts is shown in the header of script 3."
arduino logs7,"I recognize that using those 0 and 1 pins may be part of the problem, but as I'm pretty new to this and the documentation in the serialTransfer library doesn't give any explanation as to where wires are supposed to be connected I was just making an educated guess."
arduino logs7,"@jremingtonyes, thank you, I'd since updated it to not open and close the file on each loop, but hadn't updated the post  as it didn't seem to have any effect on my main issue of the data not transferring and logging when using both serialTransfer and SD together."
arduino logs7,"As for that last point. I've seen that at the end of oodles of scripts, and had just left it in. Do you have an explanation as to why it's ""nonsense"" when it's so ubiquitous in demo scripts?"
arduino logs7,"why it's ""nonsense"" when it's so ubiquitous in demo scripts?"
arduino logs7,"Statements and comments like that are put into code by beginners who have no idea when it is required or appropriate to use delay(), and left in place by beginners who copy the code and are likewise uninformed."
arduino logs7,"In fact, delay() is almost nevernecessary.  Use of delay() can be convenient, for example when all you want to do is slow down some printout, so you can read it."
arduino logs7,"When you get to the point where you want the Arduino to be doing several different things in the same program, you can't afford to use delay()."
arduino logs7,"In fact, delay() is almost nevernecessary. Use of delay() can be convenient, for example when all you want to do is slow down some printout, so you can read it."
arduino logs7,"Okay gotcha, I'd thought it was an odd thing to be there as my understanding was that it simply delayed the next operation by that many milliseconds, but figured with it being so ubiquitous there must be some reason it was actually helpful, that I wasn't aware of."
arduino logs7,"Correct. delay() just wastes some processor time, which could actually be used to do something useful instead."
arduino logs7,@Power_BrokerA couple things.
arduino logs7,"First Thing:given nothing is showing up when 3 and 1 are run together does this all just relate back to using the 0,1 pins for the serialTransfer, and should I instead be using your I2C or SPI transfer? If so would you mind pointing me to a little explanation on how I would wire that, because in your I2C and SPI examples I'm not seeing anything about that (and my hardware and wiring knowledge is pretty turrible)"
arduino logs7,"The rest of the things:The reason for looking to use two arduinos rather than 1 did start off with me thinking it was just too much work to put on a single Arduino, but I believe the fix of not opening and closing the sd card file each loop has gotten my gps logging to a point where it's pretty fine on 1 arduino."
arduino logs7,"The main reason for using 2 at this point is that the logging for everything except the gps is conducted at well better than 1hz, however my el-cheapo gps module only receives a signal at about 1hz. Therefore I wanted to use the structure I have in my example code so that the  dom (master/control whatever you want to call it) arduino can be logging various other sensors quickly, and pull the latest gps info I've saved into the testStruct without having to wait for a new GPS signal. I do agree that I might need something more powerful than an uno to act as the dom here, given this message I get when I upload the sketch"
arduino logs7,usage957×77 4.3 KB
arduino logs7,"In a final version there'd definitely be more global variables so I'll need to get around that. However, right now at 86% it still doesn't look maxed out, and I'd expect to see something, as opposed to nothing, when script 3 is run on the dom and script 1 is run on the sub, as again script 2 on dom and script 1 on sub works perfectly and doesn't look massively different in terms of available space."
arduino logs7,"Additionally, I'm hesitant to try your NMEA parser. There seems to be almost no documentation for it and the one example doesn't have any explanation. I think it'd just lead me back to being confused and making another forum post."
arduino logs7,"So you have the SD logging working on another sketch, but using the same SD wiring as on sketch#3above, particularly using D6 as the CS?  I just want to be sure the SD part works on its own."
arduino logs7,"I don't know if using D0/D1 is the problem.  It would be nice if that worked because they use the UART peripheral in the 328P, which saves a lot of time because you don't have to bit-bang the transfers as softwareSerial would do.  And you could use the second Uno's Rx to receive the GPS data, but use Tx to transmit to the serial monitor.  I just don't know if that works.  We really need@Power_Brokerto explain better how his library works."
arduino logs7,"That said, you do have the option of using I2C or SPI, both of which are also internal peripherals.  But that might depend on how you will be communicating with all the sensors and such.  The problem would be that your second Arduino would need to be the sub when receiving data from the first Arduino, but the dom when saving to SD.  I don't know if that's practical."
arduino logs7,"I just wonder if it might all be easier to just use one Arduino for everything.  And if that's too much, maybe something like a Mega could be used.  Well, I guess I'm just going over what's already been said."
arduino logs7,however my el-cheapo gps module only receives a signal at about 1hz.
arduino logs7,"Most often the 1hz location update rate is the default setup, but even el-cheapo GPSs can normally be configured for location update rates of 5hz or more."
arduino logs7,"hey@ShermanP, yes I do have a single Arduino solution that gathers data and logs it, with the same wiring setup, and yes in particular using the D6 for CS."
arduino logs7,"Agreed on the rest of those parts. However, the reason that I'd like to get this two arduino solution working properly, is mostly to use it as a proof of concept when adding more and more sensors. As I'd like to be able to effectively plug a cluster of sensors into the system and tell the SD focussed arduino to log it, but that's well beyond the scope of this post and question.  I guess I should look deeper into creating a faux CAN bus system or something like it.I guess, whether@Power_Brokeris right and it's too much load to use serialTransfer and a struct object on an Arduino Uno, or there's something not playing nice between serialTransfer and SD, I'll be trying out a teensy board or trying out a different Arduino to Arduino communication method."
arduino logs7,"@srnetif you've got any examples/documentation to point me to there I'm all ears. I've done the obligatory google on the subject, but my understanding is that those signals are only being sent out at about 1hz, so  unless my GPS module had an internal IMU (which it doesn't) to do some sweet sensor fusion, I'm not actually going to be getting any new information."
arduino logs7,We really need@Power_Brokerto explain better how his library works.
arduino logs7,"When you look at the documentation andespeciallythe multitude of given examples, you shouldn't need any more explanation on how it works."
arduino logs7,Users of the lib should already know how to wire up a UART connection between two Arduinos and read example sketches - it's basic knowledge.
arduino logs7,I'm hesitant to try your NMEA parser.
arduino logs7,"That's fair, I wrote it fairly recently for a personal project and never ""punched it up"". However, this would be a good example if you're using RMC messages:"
arduino logs7,"#include ""NMEA_Parser.h""

nmea_parser gnssParser;
nmea::rmc_struct rmc;

void setup()
{
  Serial.begin(115200);
  Serial1.begin(115200); // Use the serial port and baud of YOUR GPS receiver/Arduino connection
  gnssParser.begin(Serial1);
}

void loop()
{
    if (gnssParser.available() && (gnssParser.getCurrMsgType() == nmea::msg_types::RMC))
    {
        rmc = gnssParser.getRMC_struct();

        Serial.print(rmc.hour);        Serial.print("","");
        Serial.print(rmc.min);         Serial.print("","");
        Serial.print(rmc.sec, 5);      Serial.print("","");
        Serial.print(rmc.pos_status);  Serial.print("","");
        Serial.print(rmc.lat_dms, 5);  Serial.print("","");
        Serial.print(rmc.lat_dms_dir); Serial.print("","");
        Serial.print(rmc.lat_dd, 5);   Serial.print("","");
        Serial.print(rmc.lon_dms, 5);  Serial.print("","");
        Serial.print(rmc.lon_dms_dir); Serial.print("","");
        Serial.print(rmc.lon_dd, 5);   Serial.print("","");
        Serial.print(rmc.sog_kn, 5);   Serial.print("","");
        Serial.print(rmc.cog_true, 5); Serial.print("","");
        Serial.print(rmc.year);        Serial.print("","");
        Serial.print(rmc.month);       Serial.print("","");
        Serial.print(rmc.day);         Serial.print("","");
        Serial.print(rmc.mag_var, 5);  Serial.print("","");
        Serial.print(rmc.mag_var_dir); Serial.print("","");
        Serial.print(rmc.mode_ind);    Serial.print("","");
        Serial.print(rmc.checksum);    Serial.print("","");
        Serial.print(rmc.usTimestamp); Serial.println();
    }
}"
arduino logs7,"Overall, my suggestion is to get aTeensy 4.1plus aUblox NEO-M9nand do everything you want in one combined setup."
arduino logs7,Related topics
arduino logs7,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino logs8,Integrating a Hard Disk Drive with Arduino for Data Logging Project
arduino logs8,"Hi everyone,"
arduino logs8,I'm working on a project where I want to use an Arduino to log data onto a Hard Disk Drive. I have a 300GB 10K RPM 2.5-Inch SATA 3GBPS HDD that I'd like to integrate with my Arduino setup. Has anyone attempted a similar project or have any pointers on how to get started?
arduino logs8,"Specifically, I'm looking for guidance on:"
arduino logs8,The necessary hardware and connections to interface the HDD with the Arduino.
arduino logs8,Code examples or libraries that can facilitate data writing and retrieval from the HDD.
arduino logs8,Power considerations for running the HDD directly from the Arduino or through an external power source.
arduino logs8,Any potential issues or limitations I should be aware of when working with an HDD of this capacity and speed.
arduino logs8,Your insights and experiences would be greatly appreciated!
arduino logs8,"Thanks in advance,"
arduino logs8,The data rate is way to high for any Arduino. If you actually wanted to use it you would need to design and build a custom controller board.
arduino logs8,Welcome to the forum
arduino logs8,You started a topic in theUncategorisedcategory of the forum when its description explicitly tells you not to
arduino logs8,Your topic has been moved to a relevant category.  Please be careful in future when deciding where to start new topics
arduino logs8,why not use anSD cardwhat volume/speed of data are you acquiring that requires a HDD?
arduino logs8,Evenan SSD would be a better choice in a well designed project.
arduino logs8,The necessary hardware and connections to interface the HDD with the Arduino.
arduino logs8,"I would recommend a Raspberry Pi 4 or 5 and a USB-3-to-SATA adapter. A Raspberry Pi 5V, 3A PSU should provide enough power for the Pi and the HDD I think, although I have not tried this."
arduino logs8,"You can connect the Arduino to the Pi using UART, SPI or I2C interfaces using the Pi's GPIO header pins, but be aware that if the Arduino is a 5V model, you will need to use logic level shifters to avoid damaging the Pi. If the Arduino is 3.3V model, this won't be a problem. Another option would be to connect the Arduino to the Pi with USB, which may be the best and simplest way."
arduino logs8,"However, it may be possible and easier to connect your sensor direct to the Pi. In this case the Arduino will not be needed."
arduino logs8,"EDIT: if Pi 4/5 seems a bit pricey and overkill, you are right. The only reason I recommended those models is because they have USB 3.0. Not because you need the speed of USB 3.0, you don't. It's power for the HDD. A USB 2.0 socket won't be able to provide enough power, I'm pretty sure, for an HDD, even a 2.5"" one."
arduino logs8,"Lower/cheaper models of Pi should be suitable if you can get the HDD enough power. USB 2.0 to SATA adapters with an additional input for extra power might be an option. Most of these lower models of Pi have Micro-USB power inputs, which will make them the bottleneck in terms of power. But they can also be powered by the 5V & ground GPIO pins. If you have an external 5V PSU and can split the power from that to power the Pi and the USB 2.0 to SATA adapter, that could work."
arduino logs8,"How much data do you need to store, and at what rate?"
arduino logs8,log data onto a Hard Disk Drive
arduino logs8,Is the use of an actual HDD a requirement of your project?
arduino logs8,"As others have asked, how much data do you actually need to store, and approximately how quickly is the data produced?"
arduino logs8,Perhaps give us more detail on what it is you are measuring for your data logging project.
arduino logs8,Related topics
arduino logs8,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino logs9,Using Arduino with Bluetooth to log data from sensor
arduino logs9,"I have been banging my head against this, so any help is greatly appreciated.  I added an HC-05 to my arduino R3 to send data to my PC or better yet my phone, and log it.  The Hc-05 pairs with either platform, but refuses to send data to PC.  It will send data to the phone, but the very few BT receiver apps are kinda crappy, and don't allow the baud rate to be selected.  Also, I've tried a bunch of code to send it, but none works for the PC."
arduino logs9,the very few BT receiver apps are kinda crappy
arduino logs9,"Kai Morich's BT serial terminal is very good, likewisemightyIT's (bluetooth terminal hc-05 pro)"
arduino logs9,"So I got this to work on the PC at 9600 baud, but the DSD Tech HC-05 says it can be used at 9600 or 38400.  At 38400 it produces weird characters only."
arduino logs9,int pressure;
arduino logs9,"void setup(){Serial.begin(38400);pinMode(0,INPUT);analogReference(DEFAULT);}"
arduino logs9,void loop(){pressure = analogRead(0);
arduino logs9,Serial.flush();
arduino logs9,Serial.println(pressure);
arduino logs9,}
arduino logs9,At 38400 it produces weird characters only.
arduino logs9,How did you set the module to use 38400 baud and did you confirm that setting with a report from the module?
arduino logs9,This topic was automatically closed 180 days after the last reply. New replies are no longer allowed.
arduino logs9,Related topics
arduino logs9,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino logs10,Using arduino for motorcycle telemetry/data logging
arduino logs10,"I am planning on building a motorcycle telemetry setup.  Hoping to measure speed graphed over time, rpm graphed over time, accelerometer/gyro/gps, tire temp sensors, control 2 servo motors that will be paralleled so basically controlling 1, with future plans of measuring braking pressure.  I am a newbie to the world of arduino and was curious if this is even possible to do with the arduino."
arduino logs10,Thanks for the time.
arduino logs10,EDIT 1/30/23 - TLDR  Currently using a Mega REV3 and hope I don't use to much space for this project.  I have copied and modified non contact IR sensor program and now working on implementing it physically.  Will probably need an I2C extender for sensors.  Looks like I can only add 6 sensors at 5v or it'll go boom to soon.
arduino logs10,"Sensors are now 2 mlx90614 IR non contact temp (potentially 3), 1 VL53L0X Distance ToF (potentially 2), GPS (unordered), Accelerometer/Gyro multi axis (lean angle, G forces, and hopefully servo control).  Could be forgetting something as I do not have my notes in front of me but I will have the sensors in front of me and will be testing ToF and IR sensors by 1/31/23."
arduino logs10,"EDIT 2/1/23 - I now have an Arduino Nano & Mega and have been testing configurations.  I have learned the software and downloaded many libraries.I have on hand an IR temp sensor (MLX9064), ToF distance sensor (VL53L0), a 6 axis accel/gyro (MPU 6040), an sd card unit, 3.3v to 5v converter, and a relay.  I have ran programs on the Temp, ToF, and 6 axis accel/gyro.  All are working but are working individually and not in series.  Next goal is to add all 3 working together at same time.  Then I have to see if I can make my relay open and close from one of my inputs (relay is used to supply voltage from Motorcycle battery to 18650 batteries when ignition is off to keep batteries charges and to keep motorcycle electronics from interfering with analog comms."
arduino logs10,"Out Your post, maybe possible, but not sure if You will pull it through.Please read the topic ""How to get the best out of this forum"" and act accordingly."
arduino logs10,"I don't see why you could not do what you want, but there is a lot of information missing."
arduino logs10,"If using wireless to send data, how much range for the radio?"
arduino logs10,How fast is the data acquired?  How much data to be transfered per second?
arduino logs10,What is to receive the data?
arduino logs10,What have done so far?
arduino logs10,Can you post a schematic?
arduino logs10,"Post technical data for relevant components (sensors, actuators, drivers)."
arduino logs10,I have no plans and no current idea on how to transmit data.  most likely store data on motorcycle.
arduino logs10,Data is acquired in mostly real time.  Delays aren't critical but information increments in .1 seconds would be a goal.  Only thing that's time critical is servo motor output but that part is the easiest part to do with my current knowledge.  Unknown data per second.  RPM would be 4 pulses a second I believe which I would have to translate into RPM.
arduino logs10,On what's receiving the data I do not know.  Would it be easier to run a Raspberry Pi and have it do all?  Raspberry's don't like real time from my knowledge though.  I could always store the info on a Pi though.
arduino logs10,I am in brainstorming phase.  Currently 3d printing parts for the project and now I have started the electronics side.  I have nothing purchases except a Raspberry Pi zero w and an arduino uno.
arduino logs10,It does look like most code can be copied and modified slightly to work for what I want though.
arduino logs10,"The termtelemetryimplies wireless transmission of data.  If you are storing data on board, the term would bedata logging."
arduino logs10,You could log the data to a SD card.  Then it is easy to pull the card and insert it into a reader on a PC for analysis and presentation.
arduino logs10,10 samples a second to SD is possible.
arduino logs10,Will you want time stamps on the data?  How accurate will the sample rate need to be?
arduino logs10,"I know nothing of Raspberry Pi.    An Uno is OK for development, but a Nano or Pro Micro would be better for something mounted on a bike.  Other choices could be one of the Teensie boards.  There are many othes to choose from."
arduino logs10,"That is quite an undertaking for a newbie. Do you have experience in automotive/motor bike electronics? Automotive is one of the worse electronic environments to work in. I understand motorcycles are not much better. I also recommend posting at least a preliminary annotated schematic of your circuit showing all connections including power, ground, power supplies etc."
arduino logs10,Sorry about the word mix ups.  All the motorcyclists call it telemetry.  Also it makes sense why they say data logging because in MotoGP the team has the data in basically real time in the pits.  So yes I will be data logging with the occasional output.
arduino logs10,I would prefer time stamps on the data not a deal breaker though.  Sample rate could have easily be + or - 5% with basically zero problem.
arduino logs10,I know very little when it comes to the boards capabilities.  I just bought the uno and the pi because I like to tinker.  I've had them both since 2019 and yet to do something with them.  I am also completely ok with purchasing almost anything I'd need to finish this as most stuff is relatively cheap and I'd like to have a prototype by sometime in May.
arduino logs10,I have tons of experience with automotive and motorcycle electronics.  I am currently rebuilding a Fiero and completely redid the wiring harness ground up.  Also I have had to repair my motorcycle harness multiple times.  I am an industrial electrician and robotics by trade currently working in CNC environment.
arduino logs10,I will gladly post schematics when I make them.  Should be relatively soon hopefully.  I need to learn all the power requirements.  I could draw something VERY rudimentary tomorrow at work but won't have voltages.  Worst case scenario Id run a small inverter to power 5 or 3.3 volts off the battery (most likely 5v because servo's).  Also I believe my sensors run off of 5v and could possibly use this assuming its clean enough voltage.  Any problems with power cycles?
arduino logs10,Amazon.com: Pack of 2 Digital Servo 25KG Full Metal Gear High Torque Waterproof...
arduino logs10,Buy Pack of 2 Digital Servo 25KG Full Metal Gear High Torque Waterproof for RC Car Crawler Robot Control Angle 270°: Servos - Amazon.com ✓ FREE DELIVERY possible on eligible purchases
arduino logs10,So far plan on using these servos.  I will be seeing if these will work tomorrow.
arduino logs10,Getting clean well regulated power in an automotive or motorcycle environment can be challenging.  Much has been written about that on this forum and some time taken with the search function would be well spent.
arduino logs10,Much appreciated.  That's where I'll be in the meantime then.
arduino logs10,To many arduino models!  I think I'm going to purchase a nano ble sense if available and power it from the Vin with 2 14500 as they are small.  this will mostly guarantee clean voltage and the arduino will not suck enough power in 30 min.  If need be I can run 18650 or 21700 depending on needs.  Will start with 14500 unless someone says otherwise.  Then I can install a protection device and when motorcycle is off It can charge the arduino batteries from the motorcycle main battery with a relay that shuts off charging when key switch is on.
arduino logs10,Now I'm reading that powering through the Vin is also asking for trouble.
arduino logs10,Would a lipo 3.7 to 3v3 converter give any better results than just running a linear convertor off my 5v power supply on my ecu?
arduino logs10,Does anybody see a problem with this?
arduino logs10,Picking up 2 nanos off a buddy tomorrow 1 is 5v power and other is 3.3v power.  I'll be testing on my motorcycle to see what works first hand until more knowledgeable people chime in (like those that already have).  I'll most likely be buying various components as I would like fail fast and not get hung up on $25 dollars worth of gadgetry.
arduino logs10,"What is your vision for getting sensor data?   Does this bike have an OBD port or CAN bus from which you're taking data from existing sensors, is it going to be add-on sensors, or some combination?"
arduino logs10,"If it were me, I'd start with the Raspberry Pi, at least for prototyping, until I ran into a problem that it doesn't readily address.  It's just easier to develop in a less resource constrained environment, but this presumes familiarity with the platform relevant development tools.  I doubt your real-time requirements in this case are particularly stringent, but it would be easy enough to add a supplementary Arduino-like processor if necessary."
arduino logs10,I think you can start with this setup and modify further:
arduino logs10,Motorbike Telemetry System | Arduino Nano 33 IoT
arduino logs10,Using an Arduino Nano 33 IoT combined with a GPS module and a battery enable motorbike riders to monitor and track their behavior on track. By Jesus Soriano.
arduino logs10,That's awesome!  I might build exactly that then modify in future exactly like your suggestion.  That would speed things up drastically.  Thanks for the link.
arduino logs10,@MrMarkSensor data will be mostly add-on sensors probably all add on sensors.  Real time requirements are only stringent for the servo motors.  They need to act as quickly as possible.
arduino logs10,Real time requirements are only stringent for the servo motors. They need to act as quickly as possible.
arduino logs10,That means that the code that you write must be non-blocking code so that the code can be responsive.  Non-blocking code cannot use functions like the delay() or while or for loops that take much time to execute.  Here are some non-blocking timing tutorials:Blink without delay().Beginner's guide to millis().Several things at a time.
arduino logs10,2 servo motors that will be paralleled so basically controlling 1
arduino logs10,What is the purpose of the servos?
arduino logs10,Thank you very much for the tutorials.  I have just started the basic tutorials as of yesterday.  Having the link above will help out and the rest is trial by fire.  I will practice these tutorials to understand why.  I'm familiar with robot and PLC programming so the fact that python is interpreted really helps.
arduino logs10,"@2112servos are going to be active aero, wings in front that rotate based on gyro and braking input."
arduino logs10,"Use a Garmin smart watch (I use for flying airplanes).It works also for running, driving bikes...Nice is: it shows me my travel (flight) path on a map. Do you want to code all this yourself (and using Google maps just to draw path which needs license and a separate topic how to use the API)."
arduino logs10,Why so complicated?Smart Watch
arduino logs10,I need to be able to control a servo which is why its so complicated.  The servo will be controlled via gyro/accel module for active aero.  I have zero proof that the active aero will provide a benefit but I still want to accomplish my goal.
arduino logs10,I will research Garmin watch but I don't believe it'll be capable of doing what I want.  Still a simple and effective solution for most things so I will keep it in mind.
arduino logs10,"What is ""aero""?When you have to control a servo - OK, good question where to get the sensor data to do so."
arduino logs10,"For measuring ""RPM"", you might think also to connect to an ODB plug (a connector in cars/motorcycles to read engine data, errors, often as a CAN bus)."
arduino logs10,And for location - you would need anyway a GPS module (can be done via UART).A pretty complex project - but why not? Reasonable.Good luck and happy coding.
arduino logs10,"Not just power from an auto, but signals, too, can carry dangerous spikes and noise.  This page may have information of interest,"
arduino logs10,10 Ways to Destroy an Arduino — Rugged CircuitsRugged Industrial Arduino...
arduino logs10,Related topics
arduino logs10,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino logs11,How to have Arduino uno time while logging to an SD card
arduino logs11,"hi,"
arduino logs11,I am trying to read values from a load cell then log the values to an SD card with that I want to have the Arduino to log the time between the changes in the value.
arduino logs11,Thanks
arduino logs11,"If you want ‘time-of-day’, you’ll need a real time clock chip, or network connection."
arduino logs11,"But if it’s simply the interval between events, you can use the millis() function to determine interval down to a few milliseconds."
arduino logs11,@lastchancenamehow do you do that?
arduino logs11,"What usually happens here, is you get the clues, go off and see what you can do after reading and experimenting, then come back and ask specific questions."
arduino logs11,"Post your existing code here (in code tags), and there are many helpers to push you along, or if you’re under pressure - there is a specific forum section for paid assistance projects."
arduino logs11,millis() returns the # of milliseconds that have elapsed since the start of the program.   it is a 4 byte value.
arduino logs11,"you can write both the load cell value and msec timestampthe timestamp (msec) could be divided by 1000 to give secs or some other value so only 2 bytes, for example are needed and provides sufficient resolution"
arduino logs11,This topic was automatically closed 180 days after the last reply. New replies are no longer allowed.
arduino logs11,Related topics
arduino logs11,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino logs12,Connecting an Arduino Nano ESP32 board to Arduino Data Logging Shield
arduino logs12,"I have an Arduino Data Logging Shield hooked up to an Arduino Mega. Now I need to hook it up to a camera module to take photos and analyze them using a Python script. To be more specific, the Python script will analyze the photos to determine the presence of fires in the photos.Since Arduino Mega doesn't support Python, I intend to get an Arduino Nano ESP32 board and program it with micropython to do the job for me but then how do I connect the ESP32 board to the Data Logging shield to save the JPG files after the photos have been taken?"
arduino logs12,"I initially thought the Chip select pin (pin 10) would be the ideal pin on the logging shield to connect to but I am not really sure how that will work. Before making the purchase, I want to be sure the connection will work since it's not that cheap."
arduino logs12,unless you particularly require the Nano footprint why not go for aESP32 NodeMCU
arduino logs12,What is the difference between the two? I am open to either. I am concerned about how the connection will happen. I am open to any ideas?
arduino logs12,"the main advantage of theNano ESP32is the Nano footprint which may be a requirement in some projects.  However, it appears to be two to three times the cost of a ESP32 NodeMCU in the UK.both runMicroPython"
arduino logs12,"the main question is will thedata logger shieldwhich was designed for UNO. Mega, etc work with a ESP32?suggest you get a ESP32 NodeMCU and try - be careful the UNO, Mega etc use 5V logic the ESP32 3,3V"
arduino logs12,@etornam09You will need the following connections:+5VGndSCKMOSIMISOCSAll the connections are done through the 6 pin header at the end of the board
arduino logs12,This topic was automatically closed 180 days after the last reply. New replies are no longer allowed.
arduino logs12,Related topics
arduino logs12,"Powered byDiscourse, best viewed with JavaScript enabled"
arduino logs13,Logging ACC-Data with AvrAdcLogger with Arduino Nano V3.0
arduino logs13,"Hi, I am recording acceleration data from three accelerometers using my Arduino Nano V3.0. The accelerometers are connected to analog inputs 0 to 7 (so 8 analog inputs are used). The software used is the AvrAdcLogger. The acceleration data is stored on a micro SD card as a CSV file. This works so far for the analog inputs 0 to 4 (first five columns in the CSV file). Unfortunately for the analog inputs 5 to 7 (last three columns in the CSV file) the values are zero. However, if I query analog inputs 5 to 7 separately, I also get values. I would have suspected that the problem is due to the buffersize, but my program does not give me a buffer overrun error. Unfortunately my Arduino knowledge is not so great that I completely understand the program used.Used Hardware:Arduin Nano V3.0 (Gravitech)3x EVAL-ADXL356 CZ (accelerometers)MicroSD Card Breakout Board (Ardafruit)"
